,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
116,5,3,0,11,6,2,11,0,5,0.75,36,1.0,0,0.80952381,0.46666666700000003,1,1,5.4,1,0.8,0
117,6,2,0,20,44,15,2,18,1,1.114285714,372,0.0,0,0.7826086959999999,0.6190476189999999,0,0,59.83333333,1,0.8333,0
118,4,4,0,2,25,0,1,1,3,0.444444444,197,1.0,0,0.995377504,0.375,1,3,46.75,2,1.25,0
119,26,1,0,19,101,271,5,16,21,0.8685714290000001,787,0.857142857,1,0.0,0.14800000000000002,0,0,29.0,10,2.5,0
120,12,1,0,14,59,18,5,9,6,0.7412587409999999,1572,1.0,4,0.0,0.1875,0,0,128.9166667,45,9.3333,1
121,5,1,7,11,6,10,11,0,5,2.0,54,0.0,0,0.0,0.65,0,0,9.8,3,1.2,0
122,20,6,0,20,107,142,12,16,8,0.8229665070000001,569,1.0,1,0.974320242,0.21666666699999998,1,1,26.9,8,1.45,1
123,3,2,0,11,10,3,4,7,2,2.0,81,0.0,0,0.9,0.533333333,1,1,26.0,1,0.6667,0
124,16,1,0,3,35,100,3,0,14,0.653333333,679,0.8,0,0.0,0.34375,0,0,40.8125,13,2.5,0
125,4,2,0,11,25,6,3,8,2,2.0,208,0.0,0,0.857142857,0.625,1,1,51.0,1,0.75,0
126,2,2,0,3,3,1,2,2,2,2.0,8,0.0,0,0.8888888890000001,0.625,0,0,3.0,1,0.5,0
127,11,1,0,2,16,35,1,2,11,0.6,52,1.0,1,0.0,0.424242424,0,0,3.6363636360000005,1,0.9091,0
128,2,2,0,5,6,1,3,2,2,2.0,65,0.0,0,0.8888888890000001,0.625,0,0,31.5,7,3.5,0
129,26,1,0,20,65,73,9,13,0,0.675555556,1311,1.0,4,0.0,0.274038462,0,0,49.07692308,29,3.9615,1
130,8,1,0,4,10,4,4,0,8,0.5,75,1.0,0,0.0,0.75,0,0,8.125,2,0.875,0
131,8,2,0,10,26,0,2,8,6,0.28571428600000004,153,1.0,0,0.695652174,0.40625,1,2,18.0,4,1.875,0
132,5,6,0,5,33,0,1,5,3,0.7236842109999999,431,1.0,10,0.994056464,0.5,3,5,81.4,2,1.2,0
133,12,1,0,7,28,16,6,2,10,0.545454545,258,1.0,1,0.0,0.270833333,0,0,20.16666667,5,1.8333,0
134,16,1,0,1,34,4,1,0,2,0.5166666670000001,259,1.0,0,0.0,0.3875,0,0,14.9375,5,1.5625,0
135,259,4,0,83,522,16973,68,38,214,0.919835118,9932,0.666666667,10,0.715393134,0.072057787,3,18,37.1042471,30,3.6873,1
136,5,2,0,11,10,2,5,6,3,0.625,128,0.25,0,0.818181818,0.44,1,1,23.8,3,1.6,0
137,20,6,0,21,65,146,13,16,7,0.861244019,352,1.0,5,0.971385542,0.19166666699999999,1,1,16.05,5,1.4,1
138,6,1,0,16,35,9,2,16,4,0.95,162,0.0,0,0.0,0.19047619,0,0,25.33333333,5,2.1667,0
139,16,6,0,14,95,80,4,14,1,0.791666667,559,1.0,1,0.978070175,0.3125,4,13,33.4375,5,1.625,0
140,4,2,0,2,6,0,2,0,3,2.0,83,0.0,0,0.842105263,0.5625,1,11,19.75,3,1.25,0
141,42,1,0,22,105,325,13,17,14,0.75,2076,0.625,6,0.0,0.201219512,0,0,48.04761905,23,4.3333,1
142,5,2,0,5,13,4,3,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0
143,4,2,0,7,20,0,1,6,3,0.0,79,1.0,0,0.7,0.5,1,1,18.5,3,1.25,1
144,4,1,0,6,25,6,0,6,3,2.0,124,0.0,0,0.0,0.5,0,0,30.0,6,2.25,0
145,2,1,0,8,2,1,7,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
146,12,6,0,12,42,44,10,9,3,0.883116883,211,1.0,1,0.9833836859999999,0.236111111,0,0,16.0,2,1.0,0
147,9,1,0,20,43,0,12,11,3,0.798076923,466,0.0,1,0.0,0.365079365,0,0,49.33333333,4,0.6667,0
148,5,6,0,7,34,2,3,6,1,0.8,203,1.0,2,0.99389313,0.35,0,0,38.6,1,0.8,0
149,4,2,0,9,9,4,3,6,2,1.0,47,0.0,0,0.9,0.6,1,1,10.0,2,0.75,0
150,5,6,0,7,46,4,1,7,1,0.568181818,395,1.0,2,0.994056464,0.5,2,4,75.8,6,3.2,0
151,1,2,0,2,2,0,1,1,1,2.0,6,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
152,5,1,0,3,32,8,0,3,4,0.5,300,0.0,0,0.0,0.375,0,0,58.8,11,2.6,0
153,13,1,0,7,33,26,5,2,12,0.604166667,261,1.0,0,0.0,0.252747253,0,0,18.76923077,7,1.4615,0
154,4,3,0,9,13,0,9,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
155,12,2,0,4,29,40,1,4,8,0.8383838379999999,216,1.0,2,0.541666667,0.319444444,1,2,16.25,5,1.9167,0
156,2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5,0
157,9,1,0,14,29,0,7,9,4,0.708333333,180,0.0,2,0.0,0.333333333,0,0,18.33333333,3,1.6667,0
158,11,5,0,12,55,21,4,11,5,0.75,231,1.0,0,0.984917044,0.295454545,3,12,19.63636364,2,1.0909,0
159,3,2,0,12,20,3,1,11,1,1.0,294,0.0,0,0.9,0.533333333,1,1,96.66666667,1,0.6667,0
160,2,8,0,5,3,1,3,2,2,2.0,13,0.0,0,1.0,0.75,0,0,5.5,0,0.0,0
161,21,1,0,17,67,4,10,11,19,0.764285714,492,0.857142857,2,0.0,0.19375,0,0,22.095238100000003,6,1.7143,0
162,14,7,0,14,95,51,2,13,4,0.7820512820000001,773,1.0,0,0.980568012,0.214285714,0,0,53.35714286,6,1.7857,0
163,2,2,0,12,10,1,1,11,1,1.125,136,0.625,4,0.947368421,0.625,1,1,63.0,1,0.5,0
164,6,5,0,10,29,5,5,9,1,0.7,139,1.0,3,0.992401216,0.38888888899999996,0,0,21.5,2,1.0,0
165,6,5,0,9,29,5,5,6,3,0.666666667,141,1.0,2,0.992401216,0.5,1,7,22.0,1,0.8333,0
166,10,2,0,11,24,45,4,7,7,2.0,99,0.0,0,0.842105263,0.32857142899999997,0,0,8.9,2,1.1,0
167,19,1,1,20,58,93,11,13,17,0.75,451,1.0,2,0.0,0.240601504,0,0,22.42105263,13,2.3158,0
168,351,1,0,51,443,41713,1,51,88,0.6028571429999999,12200,0.538461538,8,0.0,0.126305793,0,0,33.72079772,18,2.8091,0
169,13,1,0,57,28,0,56,2,13,0.0,161,1.0,0,0.0,0.487179487,0,0,11.30769231,2,1.0769,0
170,25,5,0,29,87,192,15,22,10,0.8472222220000001,497,0.8888888890000001,3,0.964549483,0.146666667,3,12,18.52,6,1.6,1
171,6,8,0,7,14,15,3,4,4,1.0,147,1.0,2,0.997028232,0.5,1,2,23.16666667,1,0.3333,0
172,14,1,12,14,16,91,12,2,14,2.0,38,0.0,0,0.0,0.41428571399999997,0,0,1.714285714,1,0.9286,0
173,11,4,0,6,23,23,2,4,10,0.533333333,494,0.333333333,1,0.764705882,0.272727273,2,4,43.36363636,14,3.2727,0
174,8,7,0,6,60,20,2,6,3,0.8,294,1.0,0,0.9894419309999999,0.375,2,5,35.125,5,1.375,0
175,86,2,0,9,97,3649,0,9,84,2.0,709,0.0,0,0.10526315800000001,0.05620155,0,0,7.244186047,3,1.0233,0
176,2,2,0,4,4,1,1,3,2,2.0,10,0.0,0,0.75,0.75,0,0,4.0,1,0.5,0
177,7,2,0,10,30,0,2,9,2,0.621212121,617,0.636363636,2,0.5,0.265306122,0,0,85.57142857,9,3.7143,0
178,13,2,0,14,124,8,3,14,3,0.943333333,1749,0.28,3,0.333333333,0.171597633,0,0,131.6153846,22,4.2308,0
179,3,6,0,8,14,3,6,3,3,2.0,46,0.0,0,0.997382199,0.833333333,0,0,14.33333333,1,0.6667,0
180,2,2,0,11,11,1,5,6,1,2.0,53,0.0,0,0.947368421,0.625,0,0,25.5,1,0.5,0
181,2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
182,5,1,0,3,12,0,2,1,3,0.53125,254,1.0,0,0.0,0.6,0,0,48.2,10,3.8,0
183,3,2,0,6,9,0,4,2,3,0.0,36,1.0,0,0.6,0.666666667,1,1,10.66666667,1,0.6667,0
184,6,2,0,5,25,3,1,5,4,0.771428571,215,0.857142857,0,0.7222222220000001,0.7222222220000001,1,3,33.66666667,7,3.0,0
185,2,2,0,1,4,1,0,1,2,2.0,16,0.0,0,0.75,0.75,1,1,7.0,2,1.0,0
186,6,1,0,4,7,0,3,1,6,0.133333333,118,1.0,0,0.0,0.5,0,0,18.16666667,4,2.0,0
187,3,2,0,4,9,1,1,3,0,0.5,106,1.0,0,0.7777777779999999,0.444444444,1,2,34.0,11,4.0,0
188,11,1,2,20,37,29,12,13,8,0.45,353,0.0,2,0.0,0.214876033,0,0,30.90909091,7,1.6364,0
189,6,2,0,14,16,15,3,11,2,1.0,113,0.0,1,0.7826086959999999,0.46666666700000003,0,0,17.66666667,2,1.0,0
190,13,1,5,26,20,48,24,3,13,0.583333333,71,1.0,0,0.0,0.307692308,0,0,4.384615385,1,0.9231,0
191,1,1,0,12,2,0,10,2,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
192,1,1,0,13,1,0,13,0,0,2.0,672,0.0,0,0.0,0.0,0,0,540.0,0,0.0,0
193,12,6,0,3,31,28,1,3,3,0.818181818,269,1.0,0,0.983823529,0.5,2,4,20.66666667,1,0.9167,0
194,64,6,0,154,268,1652,134,46,46,0.9592999590000001,2220,0.487179487,10,0.9110169490000001,0.07734375,2,9,33.078125,36,3.1406,1
195,3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.7777777779999999,0.444444444,1,2,48.0,18,7.3333,0
196,21,1,0,8,32,18,4,4,19,0.825,841,1.0,1,0.0,0.380952381,0,0,38.47619048,17,3.2857,0
197,8,7,0,15,57,8,4,12,3,0.28571428600000004,429,1.0,1,0.9913899140000001,0.3,4,11,52.5,36,6.125,0
198,6,1,0,5,26,15,5,1,6,2.0,193,0.0,0,0.0,0.233333333,0,0,31.16666667,5,2.3333,0
199,20,1,0,23,79,102,7,19,8,0.771929825,1578,0.5555555560000001,1,0.0,0.252631579,0,0,77.45,5,1.8,0
200,5,1,5,6,11,10,5,1,5,2.0,48,0.0,0,0.0,0.45,0,0,8.6,2,1.6,0
201,4,1,0,6,37,6,0,6,3,2.0,326,0.0,0,0.0,0.4375,0,0,80.5,19,5.75,0
202,3,2,0,12,16,1,3,10,2,1.0,123,0.0,1,0.9,0.5,1,2,38.0,1,0.6667,0
203,2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
204,46,1,0,44,89,869,39,7,29,0.898412698,2089,0.071428571,2,0.0,0.08444444400000001,1,1,44.10869565,14,2.5869999999999997,0
205,32,1,0,25,114,496,16,17,14,2.0,1517,0.0,0,0.0,0.16796875,0,0,46.40625,7,1.5313,0
206,21,1,0,15,49,82,14,5,9,0.85625,658,0.6875,5,0.0,0.16931216899999998,0,0,29.57142857,14,3.1905,0
207,5,6,18,21,16,10,21,3,4,0.5,56,1.0,1,0.9954128440000001,0.44,0,0,10.0,1,0.6,0
208,4,2,0,4,17,6,2,3,4,2.0,86,0.0,0,0.9285714290000001,0.6,1,1,20.5,2,1.0,0
209,15,5,21,24,33,71,22,2,13,0.6964285709999999,437,1.0,0,0.979010495,0.46666666700000003,0,0,27.86666667,2,1.1333,0
210,2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
211,3,3,0,3,7,3,0,3,3,2.0,33,0.0,0,1.0,0.75,0,0,10.0,0,0.0,0
212,8,1,2,8,14,8,2,6,7,0.428571429,175,1.0,0,0.0,0.4375,0,0,20.75,11,3.125,0
213,8,6,0,9,25,16,8,2,5,0.28571428600000004,105,1.0,0,0.9921875,0.35,1,2,12.0,2,1.0,0
214,1,1,0,2,1,0,2,0,0,2.0,196,0.0,0,0.0,0.0,0,0,156.0,0,0.0,0
215,164,1,0,138,378,12328,109,49,126,0.94432226,5866,0.679245283,11,0.0,0.08271474,0,0,34.44512195,57,3.4817,1
216,12,7,0,13,69,32,2,12,3,0.872727273,692,1.0,3,0.983508246,0.291666667,1,1,55.41666667,8,1.5,0
217,2,2,0,1,5,1,0,1,2,2.0,14,0.0,0,0.923076923,0.75,0,0,6.0,1,0.5,0
218,7,2,0,4,21,0,1,3,0,0.541666667,299,1.0,1,0.538461538,0.333333333,1,3,41.14285714,16,4.7143,0
219,5,2,0,5,22,0,1,4,0,0.125,206,1.0,0,0.7,0.35,1,3,39.8,11,4.0,0
220,4,1,0,2,7,0,1,1,3,0.222222222,62,1.0,0,0.0,0.666666667,0,0,13.75,3,1.75,0
221,5,1,0,7,5,10,7,1,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
222,10,1,3,20,22,43,14,9,10,0.8888888890000001,164,0.0,1,0.0,0.4,0,0,15.3,5,1.6,0
223,17,5,0,21,76,76,10,17,3,0.7857142859999999,496,1.0,5,0.97754491,0.20535714300000002,2,5,27.76470588,11,2.0,0
224,61,5,0,65,218,1430,36,46,34,0.943421053,1885,0.552631579,8,0.918424754,0.128787879,3,12,29.27868852,22,2.4262,1
225,12,3,2,56,25,14,55,3,9,0.606060606,216,0.0,2,0.607142857,0.39583333299999995,1,2,16.75,3,1.6667,0
226,14,2,0,5,39,19,3,2,9,0.794871795,306,0.333333333,0,0.551724138,0.41071428600000004,1,2,20.64285714,6,1.9286,0
227,58,1,0,71,166,1341,58,23,45,0.804385965,1720,0.2,5,0.0,0.117647059,0,0,28.31034483,34,1.6552,0
228,15,2,0,9,59,7,7,3,8,0.775510204,519,0.857142857,1,0.842105263,0.375,1,6,33.13333333,5,1.8667,1
229,14,6,0,10,56,35,2,10,1,0.538461538,708,1.0,3,0.980938416,0.5,1,3,48.21428571,3,1.3571,0
230,4,1,1,4,12,6,3,1,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,1,0.75,0
231,25,5,0,39,156,134,26,23,15,0.7666666670000001,936,0.7,5,0.9659763309999999,0.172619048,1,2,36.04,29,3.04,0
232,15,7,0,8,87,71,4,8,3,0.7767857140000001,726,1.0,1,0.979104478,0.24,0,0,46.86666667,12,2.0667,0
233,2,2,0,15,24,1,1,14,1,1.0,177,0.0,0,0.947368421,0.625,1,1,87.0,4,2.0,0
234,6,1,0,13,45,11,5,10,5,0.8,545,0.5,0,0.0,0.27777777800000003,0,0,89.5,20,5.8333,1
235,3,7,0,5,27,3,1,5,3,1.0,111,1.0,0,0.996960486,0.666666667,0,0,35.66666667,1,0.6667,0
236,9,1,0,10,55,14,3,9,4,0.675,607,0.2,1,0.0,0.13888888900000002,0,0,65.88888889,12,5.7778,1
237,3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.7777777779999999,0.444444444,1,2,27.33333333,7,3.0,0
238,2,1,0,2,4,1,2,0,2,2.0,55,0.0,0,0.0,0.5,0,0,26.5,5,2.5,0
239,5,1,0,4,33,0,0,4,4,0.375,161,1.0,0,0.0,0.25,0,0,30.8,3,1.6,0
240,13,6,0,10,68,42,2,10,1,0.796296296,512,1.0,5,0.982378855,0.5,3,5,37.69230769,9,2.1538,0
241,2,3,0,9,4,1,9,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,0
242,8,7,0,12,41,22,2,11,7,0.542857143,212,1.0,3,0.994206257,0.46875,1,1,24.875,8,1.5,0
243,6,2,0,7,15,5,6,2,5,0.8666666670000001,68,0.333333333,0,0.428571429,0.4,1,1,9.333333332999999,1,0.6667,0
244,9,1,0,13,73,10,3,11,2,0.796875,922,0.958333333,4,0.0,0.25,0,0,98.77777778,14,2.6667,0
245,10,6,0,7,47,19,4,5,4,0.592592593,254,1.0,1,0.987860395,0.271428571,2,2,23.8,4,1.3,0
246,8,1,0,2,11,0,2,0,0,0.688311688,256,0.0,1,0.0,0.265625,0,0,29.625,12,2.75,0
247,10,2,0,11,36,13,4,8,9,0.694444444,291,0.75,1,0.8297872340000001,0.37777777799999995,2,2,27.7,4,1.7,0
248,2,2,0,2,5,1,0,2,2,2.0,74,0.0,0,0.8888888890000001,0.625,0,0,36.0,9,4.5,0
249,5,1,0,2,17,4,1,1,3,0.5,137,1.0,0,0.0,0.5,0,0,25.6,3,2.0,0
250,2,2,0,6,9,1,1,5,1,1.0,32,1.0,0,0.954545455,0.75,0,0,14.5,2,1.0,0
251,53,1,0,100,145,1370,96,8,49,0.9884615379999999,2291,0.0,0,0.0,0.076923077,0,0,42.13207547,22,4.8113,1
252,7,1,0,39,7,21,39,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
253,6,2,0,4,12,0,1,3,3,0.6,343,1.0,0,0.166666667,0.46666666700000003,0,0,55.0,11,4.8333,0
254,2,1,0,19,4,1,18,1,1,1.0,72,0.0,0,0.0,1.0,0,0,24.0,0,0.0,0
255,2,2,0,10,7,1,1,9,1,1.0,79,0.0,0,0.947368421,0.625,1,1,38.0,1,0.5,0
256,1,4,0,22,2,0,22,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
257,12,2,0,13,61,20,11,3,11,0.787878788,435,0.8888888890000001,0,0.38888888899999996,0.36111111100000004,0,0,34.5,16,3.6667,0
258,2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
259,5,2,0,5,12,0,3,3,4,0.8,60,0.4,0,0.5,0.4375,1,1,10.0,1,0.6,0
260,10,7,0,9,67,19,4,9,3,0.7111111109999999,375,1.0,1,0.986466165,0.26,0,0,36.0,3,1.6,0
261,6,1,0,3,11,9,1,3,5,0.488888889,135,1.0,3,0.0,0.333333333,0,0,20.0,6,1.6667,0
262,5,2,0,4,21,8,1,4,3,0.833333333,106,0.0,0,0.7142857140000001,0.3,0,0,19.6,4,1.4,0
263,5,2,0,7,21,4,1,6,2,0.5,154,0.0,0,0.818181818,0.36666666700000006,0,0,29.6,10,4.0,0
264,43,1,0,42,148,583,11,35,30,0.781746032,1738,0.916666667,4,0.0,0.098901099,0,0,39.13953488,26,2.7907,1
265,10,1,0,8,46,33,3,5,8,0.650793651,569,0.14285714300000002,0,0.0,0.166666667,0,0,55.2,25,6.8,0
266,4,1,0,2,7,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
267,7,1,0,30,25,9,26,4,4,0.611111111,182,0.666666667,1,0.0,0.208333333,0,0,24.57142857,7,1.7143,0
268,47,2,1,41,109,1019,19,25,26,0.946488294,2547,0.46153846200000004,2,0.14893617,0.23007246399999998,1,2,52.91489362,11,1.766,0
269,1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
270,6,2,0,4,22,3,1,3,0,1.0625,283,0.0,0,0.636363636,0.28571428600000004,1,2,43.5,24,5.0,0
271,5,1,0,2,5,10,1,1,5,2.0,5,0.0,0,0.0,0.64,0,0,0.0,1,1.0,0
272,1,2,0,5,2,0,3,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
273,74,1,1,53,147,2353,41,20,48,0.913894325,1785,0.666666667,5,0.0,0.10697977800000001,0,0,22.83783784,6,1.6486,1
274,12,2,0,5,34,42,1,5,8,0.818181818,188,1.0,1,0.541666667,0.27380952399999997,1,4,14.08333333,4,1.5833,0
275,1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
276,8,2,0,20,21,26,11,9,6,0.428571429,89,0.0,0,0.72,0.4375,1,1,10.0,1,0.875,0
277,11,2,0,5,34,41,1,5,4,0.91,321,0.6,0,0.7959183670000001,0.272727273,1,1,27.27272727,7,1.6364,0
278,31,1,0,11,47,377,9,3,30,0.922807018,382,1.0,6,0.0,0.13030303,0,0,10.70967742,5,1.2258,0
279,11,1,0,2,14,49,2,1,11,0.8,50,1.0,1,0.0,0.454545455,0,0,3.3636363639999995,1,0.9091,0
280,5,1,0,9,5,10,9,1,5,2.0,5,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
281,6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.85,0.5,1,1,28.83333333,14,2.8333,0
282,10,2,0,11,38,0,7,4,10,0.656565657,611,0.090909091,1,0.272727273,0.26666666699999997,0,0,59.0,12,5.1,1
283,15,1,0,16,81,47,4,15,7,0.767857143,651,0.75,0,0.0,0.157142857,0,0,42.13333333,15,3.4667,0
284,3,1,0,7,19,0,3,6,1,0.0,91,0.0,0,0.0,0.666666667,0,0,29.0,1,0.6667,0
285,2,1,0,3,8,0,1,2,0,0.0,51,1.0,0,0.0,0.833333333,0,0,24.0,2,1.0,0
286,41,5,0,41,143,560,28,29,28,0.904411765,1660,0.529411765,5,0.943641618,0.1,3,15,39.07317073,11,2.7805,1
287,8,5,0,5,33,0,4,1,8,0.571428571,419,1.0,0,0.9893939390000001,0.625,0,0,51.0,12,3.375,0
288,3,7,0,5,10,1,2,4,2,0.5,41,1.0,0,0.99739922,0.4,1,1,12.33333333,1,0.6667,0
289,5,7,0,5,40,6,3,4,3,0.75,219,1.0,0,0.9939393940000001,0.3,2,5,42.4,1,0.8,1
290,11,2,0,3,24,25,2,1,7,0.833333333,177,0.0,0,0.64,0.303030303,2,3,14.81818182,6,2.0,0
291,4,4,0,3,49,0,1,2,4,0.7333333329999999,236,1.0,0,0.995377504,0.625,1,2,56.75,1,0.75,0
292,5,2,0,4,11,10,0,4,5,2.0,44,0.0,0,0.6,0.9,1,1,7.8,2,1.0,0
293,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
294,7,1,0,7,12,13,7,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714,0
295,22,7,0,8,85,187,4,7,7,0.761904762,698,1.0,1,0.97473997,0.185185185,3,5,30.18181818,5,1.0,0
296,8,2,0,17,25,4,4,14,2,0.48214285700000004,252,0.0,4,0.72,0.45,1,1,29.5,4,1.375,0
297,24,5,0,24,96,88,15,16,15,0.7888198759999999,463,1.0,3,0.9659763309999999,0.15833333300000002,1,4,18.0,9,1.5417,1
298,3,6,0,4,23,1,0,4,1,0.5,208,1.0,1,0.9970193740000001,1.0,1,3,65.66666667,2,1.0,0
299,14,2,0,8,35,37,5,4,11,0.7606837609999999,327,0.8888888890000001,1,0.8243243240000001,0.22448979600000002,0,0,21.71428571,9,1.7857,0
300,8,1,13,15,9,12,13,2,0,0.761904762,65,1.0,2,0.0,0.35416666700000005,0,0,6.75,3,1.25,0
301,18,2,1,12,72,97,2,10,11,0.8805147059999999,1169,1.0,4,0.433333333,0.261904762,1,3,62.16666667,39,6.0,1
302,6,1,0,4,6,15,4,1,6,2.0,6,0.0,0,0.0,0.8888888890000001,0,0,0.0,1,1.0,0
303,16,1,2,20,25,88,19,1,9,0.833333333,119,0.0,0,0.0,0.322916667,0,0,6.1875,5,1.0625,0
304,3,6,0,2,15,1,0,2,1,0.5,126,1.0,0,0.9970193740000001,1.0,1,3,39.0,1,0.6667,0
305,51,1,0,5,67,51,1,4,7,0.7648,7191,0.16,1,0.0,0.4,0,0,139.5098039,167,8.902000000000001,0
306,7,1,0,7,10,0,7,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.571428571,2,1.1429,0
307,0,1,0,1,0,0,1,0,0,2.0,179,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
308,6,6,0,8,38,0,4,5,3,0.68,253,0.4,0,0.994993742,0.32,2,11,40.33333333,8,2.5,0
309,12,2,0,7,36,36,1,7,8,0.8656126479999999,504,1.0,4,0.541666667,0.319444444,1,3,39.08333333,14,3.6667,0
310,5,6,0,4,22,4,1,4,1,0.3125,450,1.0,4,0.994056464,0.5,1,3,85.8,5,1.6,0
311,4,2,0,4,8,4,1,3,0,0.666666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
312,29,6,2,26,94,240,23,6,15,0.790816327,621,1.0,1,0.969400245,0.221674877,3,7,20.17241379,15,2.4483,0
313,8,6,0,15,45,12,8,7,5,0.726190476,339,0.25,1,0.9914285709999999,0.242857143,2,3,39.875,9,3.0,0
314,11,2,0,8,31,0,4,5,7,0.55,178,0.0,0,0.615384615,0.363636364,1,2,15.0,4,1.9091,0
315,13,2,0,9,40,28,2,7,10,0.666666667,418,0.333333333,1,0.571428571,0.333333333,1,1,30.92307692,5,2.2308,1
316,16,3,0,10,56,50,3,8,13,0.76,524,0.6,0,0.729166667,0.18,3,7,31.4375,15,3.5625,0
317,6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
318,4,2,0,21,12,0,11,11,2,0.0,169,0.0,0,0.857142857,0.583333333,1,1,41.0,1,0.75,0
319,1,1,0,35,1,0,35,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
320,4,2,0,13,14,6,4,9,2,2.0,113,0.0,0,0.857142857,0.6,1,1,27.25,1,0.75,0
321,7,1,13,42,16,9,42,1,7,0.333333333,62,1.0,0,0.0,0.428571429,0,0,7.714285714,1,0.7143,0
322,14,7,0,7,55,67,3,7,4,0.8888888890000001,357,0.8888888890000001,1,0.980568012,0.28571428600000004,0,0,23.85714286,3,1.0714,0
323,39,7,0,30,173,511,9,28,8,0.8149122809999999,1973,0.9,5,0.946608947,0.17293233100000002,3,4,48.82051282,15,2.359,0
324,2,1,0,8,2,1,8,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
325,12,5,0,19,68,36,6,18,0,0.690909091,437,1.0,1,0.983433735,0.3,0,0,35.0,6,1.8333,0
326,17,1,0,9,31,48,5,7,11,0.710227273,507,1.0,8,0.0,0.218487395,0,0,28.17647059,8,2.8235,0
327,4,5,0,7,17,0,5,5,2,0.5,61,1.0,1,0.995856354,0.41666666700000005,0,0,13.75,2,1.0,0
328,8,2,0,28,64,28,0,28,6,2.0,437,0.0,0,0.363636364,0.375,0,0,53.625,1,0.875,0
329,7,1,1,3,8,21,1,2,7,2.0,16,0.0,0,0.0,0.80952381,0,0,1.285714286,1,0.8571,0
330,3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.7777777779999999,0.46666666700000003,1,2,5.666666667,1,0.6667,0
331,4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.35714285700000004,1,2,18.25,5,1.75,0
332,11,7,0,11,64,29,2,10,4,0.814285714,397,1.0,0,0.984984985,0.363636364,0,0,34.45454545,4,1.3636,0
333,118,1,0,13,180,6075,12,1,27,0.921125975,5189,0.7173913040000001,1,0.0,0.138067061,0,0,42.19491525,9,1.5678,0
334,26,1,0,53,81,217,45,16,19,0.8966666670000001,413,0.833333333,3,0.0,0.108571429,0,0,14.42307692,8,1.6538,0
335,9,1,0,2,17,2,1,1,6,0.6785714290000001,234,1.0,0,0.0,1.0,0,0,24.22222222,5,2.8889,0
336,13,1,0,16,40,72,12,7,3,0.869047619,583,0.0,2,0.0,0.21875,0,0,43.30769231,32,3.9231,0
337,35,1,1,21,77,535,11,13,20,0.876470588,652,0.9,1,0.0,0.125490196,0,0,17.34285714,5,1.5714,0
338,5,2,0,5,12,0,2,3,0,0.375,127,1.0,0,0.636363636,0.3,1,2,24.0,4,1.6,0
